,closed_at,created_at,labels,id,number,state,title,url,last_mod,comments,turn_round
37,,2020-10-06 12:50:43,"[Label(name=""no-test"")]",715645577,1462,closed,Discovery Server: Removed unnecessary find in create_readers/writers_from_change,https://api.github.com/repos/eProsima/Fast-DDS/issues/1462,,0,1870.0
38,,2020-10-06 11:19:48,[],715578374,1461,closed,Use new IPayloadPool API on processDataMsg [9485],https://api.github.com/repos/eProsima/Fast-DDS/issues/1461,,1,183707.0
39,,2020-10-06 10:33:36,"[Label(name=""no-test"")]",715548211,1460,closed,Fixes profile section to allow multiple profiles in different order.,https://api.github.com/repos/eProsima/Fast-DDS/issues/1460,,0,847807.0
40,,2020-10-06 09:14:30,"[Label(name=""no-test"")]",715491649,1459,closed,Quick fix in is_writer and is_reader in DDB,https://api.github.com/repos/eProsima/Fast-DDS/issues/1459,,1,4052.0
41,,2020-10-06 06:56:04,[],715399909,1458,closed,Add option to support TRANSIENT_LOCAL in persistence [9617],https://api.github.com/repos/eProsima/Fast-DDS/issues/1458,,5,714662.0
42,,2020-10-06 06:13:55,[],715373870,1457,closed,Account for new API on foonathan_memory [9534],https://api.github.com/repos/eProsima/Fast-DDS/issues/1457,,1,85940.0
43,,2020-10-05 16:47:28,[],715000752,1456,closed,remove QNX and add cmake builtin QNXNTO variable,https://api.github.com/repos/eProsima/Fast-DDS/issues/1456,,1,45010.0
44,,2020-10-05 13:38:34,[],714850266,1455,closed,remove QNX and add cmake builtin QNXNTO variable,https://api.github.com/repos/eProsima/Fast-DDS/issues/1455,,1,56307.0
45,,2020-10-05 13:31:05,[],714843868,1454,closed,"cmake has a builtin variable QNXNTO, there is no need to add a user variable QNX",https://api.github.com/repos/eProsima/Fast-DDS/issues/1454,,0,56756.0
46,,2020-10-05 12:06:45,[],714781191,1452,open,OSPL Interoperability : inconsistent instance handle,https://api.github.com/repos/eProsima/Fast-DDS/issues/1452,,0,
47,,2020-10-04 18:13:07,[],714370163,1451,closed,Make Fast-DDS Boost patch portable for non-Linux OS,https://api.github.com/repos/eProsima/Fast-DDS/issues/1451,,1,305163.0
48,,2020-10-02 11:56:48,"[Label(name=""no-test"")]",713566349,1450,closed,Servers receive all clients info [9500],https://api.github.com/repos/eProsima/Fast-DDS/issues/1450,,1,528707.0
49,,2020-10-02 11:33:23,"[Label(name=""no-test"")]",713553554,1449,closed,Discovery Server: New design for process disposals [9499],https://api.github.com/repos/eProsima/Fast-DDS/issues/1449,,1,536770.0
50,,2020-10-02 10:26:11,[],713516600,1448,closed,Improvements on StatefulWriter <master>,https://api.github.com/repos/eProsima/Fast-DDS/issues/1448,,1,329291.0
51,,2020-10-02 09:37:26,"[Label(name=""no-test"")]",713486739,1447,closed,Do not relay on first reader only to decode encrypted message [9502],https://api.github.com/repos/eProsima/Fast-DDS/issues/1447,,5,591182.0
52,,2020-10-02 08:26:50,[],713444798,1446,closed,Fixed crash after recovery with persistence [9497],https://api.github.com/repos/eProsima/Fast-DDS/issues/1446,,2,285503.0
53,,2020-10-02 07:33:11,"[Label(name=""no-test"")]",713415710,1445,closed,Server DDB: Check sample id on ack [9496],https://api.github.com/repos/eProsima/Fast-DDS/issues/1445,,0,366284.0
54,,2020-10-02 05:24:00,[],713355139,1444,closed,Improvements on StatefulWriter,https://api.github.com/repos/eProsima/Fast-DDS/issues/1444,,6,517479.0
55,,2020-10-01 17:30:18,[],713042149,1443,closed,Fixed broken link to FastCDR Quality.md,https://api.github.com/repos/eProsima/Fast-DDS/issues/1443,,1,2895.0
56,,2020-10-01 15:58:52,"[Label(name=""no-test"")]",712975910,1442,closed,Server periodic announcements [9490],https://api.github.com/repos/eProsima/Fast-DDS/issues/1442,,0,421585.0
57,,2020-10-01 14:59:44,[],712925791,1441,closed,Fixed RTPSWithRegistrationReader,https://api.github.com/repos/eProsima/Fast-DDS/issues/1441,,2,318325.0
58,,2020-10-01 14:47:36,"[Label(name=""no-test"")]",712914988,1440,closed,Server dedicated thread for routine processing [9488],https://api.github.com/repos/eProsima/Fast-DDS/issues/1440,,1,404257.0
59,,2020-10-01 08:01:26,[],712599459,1439,closed,Ackfunctor and History refactoring [9443] ,https://api.github.com/repos/eProsima/Fast-DDS/issues/1439,,2,337554.0
60,,2020-10-01 05:58:20,[],712515108,1438,closed,Deprecate methods on History [9476],https://api.github.com/repos/eProsima/Fast-DDS/issues/1438,,2,450312.0
61,,2020-09-30 15:08:24,[],712032415,1437,closed,Upgrade Asio submodule revision,https://api.github.com/repos/eProsima/Fast-DDS/issues/1437,,1,1137337.0
62,,2020-09-30 12:40:34,"[Label(name=""no-test"")]",711911919,1436,closed,Clear changes to release [9483],https://api.github.com/repos/eProsima/Fast-DDS/issues/1436,,0,408095.0
63,,2020-09-30 11:00:25,[],711848143,1435,closed,Fix enable separate sending in subscriptions writer [9477],https://api.github.com/repos/eProsima/Fast-DDS/issues/1435,,0,1036.0
64,,2020-09-30 10:00:30,[],711809756,1434,closed,RTPS writer creation with custom payload pool [9473],https://api.github.com/repos/eProsima/Fast-DDS/issues/1434,,2,691555.0
65,,2020-09-30 09:53:17,[],711804642,1433,closed,Allow RTPS readers to be constructed with custom pools [9474],https://api.github.com/repos/eProsima/Fast-DDS/issues/1433,,1,70509.0
66,,2020-09-30 09:24:36,"[Label(name=""no-test"")]",711784059,1432,closed,Server DATA(p) acked just checked when necessary [9472],https://api.github.com/repos/eProsima/Fast-DDS/issues/1432,,1,436307.0
67,,2020-09-30 07:57:00,"[Label(name=""no-test"")]",711723790,1431,closed,Server is acked by default in DDB [9470],https://api.github.com/repos/eProsima/Fast-DDS/issues/1431,,2,439133.0
68,,2020-09-30 06:16:13,[],711664490,1430,closed,Bugfix: preprocess_secure_submsg should look both local and remote endpoints [9465],https://api.github.com/repos/eProsima/Fast-DDS/issues/1430,,2,44026.0
69,,2020-09-29 10:55:52,[],710997564,1429,closed,Fix bug CryptographyPluginTest [9438],https://api.github.com/repos/eProsima/Fast-DDS/issues/1429,,1,165690.0
70,,2020-09-29 07:32:59,[],710843017,1428,closed,Added unit tests for CacheChangePool + BasicPayloadPool [9436],https://api.github.com/repos/eProsima/Fast-DDS/issues/1428,,3,165196.0
71,,2020-09-28 14:30:44,[],710318351,1427,closed,Fixed SKIP_DEFAULT_XML_FILE on Windows.,https://api.github.com/repos/eProsima/Fast-DDS/issues/1427,,2,8807.0
72,,2020-09-28 10:55:04,[],710161033,1426,closed,Allow RTPS writers to be constructed with custom pools [9432],https://api.github.com/repos/eProsima/Fast-DDS/issues/1426,,4,166723.0
73,,2020-09-28 07:10:57,[],710008809,1425,closed,Topic name as argument for the pub/sub in HelloWorldExampleDS,https://api.github.com/repos/eProsima/Fast-DDS/issues/1425,,0,1393.0
74,,2020-09-28 05:34:48,[],709947115,1424,closed,Feature/topic payload pool implementation [9310 & 9393] ,https://api.github.com/repos/eProsima/Fast-DDS/issues/1424,,6,949783.0
75,,2020-09-27 07:40:49,[],709688639,1423,closed,Server routine: Populate list of DATA(p) receivers,https://api.github.com/repos/eProsima/Fast-DDS/issues/1423,,1,426133.0
76,,2020-09-26 22:56:20,[],709627752,1422,closed,Handle the release of CacheChanges of DDB,https://api.github.com/repos/eProsima/Fast-DDS/issues/1422,,0,29965.0
77,,2020-09-26 18:49:04,[],709590698,1421,closed,announcement refactor for the prototype,https://api.github.com/repos/eProsima/Fast-DDS/issues/1421,,1,7364.0
78,,2020-09-26 16:40:21,[],709569371,1420,closed,Server routine: Database server prefix,https://api.github.com/repos/eProsima/Fast-DDS/issues/1420,,1,260.0
79,,2020-09-26 15:57:55,[],709562396,1419,closed,Server routine: Server thread,https://api.github.com/repos/eProsima/Fast-DDS/issues/1419,,1,441.0
80,,2020-09-26 06:53:50,[],709444318,1418,closed,Server routine: Listeners,https://api.github.com/repos/eProsima/Fast-DDS/issues/1418,,2,32143.0
81,,2020-09-25 20:48:10,[],709273830,1417,closed,Server routine: is_relevant functions,https://api.github.com/repos/eProsima/Fast-DDS/issues/1417,,2,47162.0
82,,2020-09-25 13:38:32,[],708944320,1416,closed,Feature/discovery server/ddb functions,https://api.github.com/repos/eProsima/Fast-DDS/issues/1416,,1,25595.0
83,,2020-09-25 09:01:54,[],708772837,1415,closed,Server routine: Process to-send lists sub-routine,https://api.github.com/repos/eProsima/Fast-DDS/issues/1415,,1,32554.0
84,,2020-09-25 08:24:47,[],708749279,1414,closed,Server routine: Process data queue sub-routine,https://api.github.com/repos/eProsima/Fast-DDS/issues/1414,,1,28811.0
85,,2020-09-25 05:33:40,[],708654140,1413,closed,Server routine: Process dirty topics sub-routine,https://api.github.com/repos/eProsima/Fast-DDS/issues/1413,,1,41501.0
86,,2020-09-25 01:43:15,[],708577066,1412,closed,remove latomic to clang,https://api.github.com/repos/eProsima/Fast-DDS/issues/1412,,4,35921.0
87,,2020-09-24 13:27:06,[],708171052,1411,closed,Add failing test to xfail list.,https://api.github.com/repos/eProsima/Fast-DDS/issues/1411,,2,430955.0
88,,2020-09-24 13:19:45,[],708165252,1410,closed,Server routine: Process disposals sub-routine,https://api.github.com/repos/eProsima/Fast-DDS/issues/1410,,2,95625.0
89,,2020-09-24 10:45:29,"[Label(name=""no-test"")]",708062442,1409,closed,update prototype,https://api.github.com/repos/eProsima/Fast-DDS/issues/1409,,0,83701.0
90,,2020-09-24 10:33:42,"[Label(name=""no-test"")]",708055024,1408,closed,Feature/discovery server/data structures,https://api.github.com/repos/eProsima/Fast-DDS/issues/1408,,0,41.0
91,,2020-09-24 09:38:59,[],708018153,1407,closed,Server routine: Process writers acknowledgements sub-routine,https://api.github.com/repos/eProsima/Fast-DDS/issues/1407,,2,95063.0
92,,2020-09-23 14:56:28,[],707440841,1406,closed,Feature/discovery server/data structures,https://api.github.com/repos/eProsima/Fast-DDS/issues/1406,,1,66013.0
93,,2020-09-23 12:20:32,"[Label(name=""no-test"")]",707313108,1405,closed,Update README: add Linux aarch64 support and badges [9400],https://api.github.com/repos/eProsima/Fast-DDS/issues/1405,,0,2069.0
94,,2020-09-23 10:39:23,"[Label(name=""no-test"")]",707249053,1404,closed,Add Quality Declaration for foonathan_memory external dependency [9398],https://api.github.com/repos/eProsima/Fast-DDS/issues/1404,,1,441501.0
95,,2020-09-23 08:41:21,"[Label(name=""no-test"")]",707167534,1403,closed,Add foonathan public API document [9395],https://api.github.com/repos/eProsima/Fast-DDS/issues/1403,,0,8191.0
96,,2020-09-22 17:41:58,[],706573046,1402,closed,Fixes #1395. Removed ASIO_STANDALONE compile definition from CMakeList,https://api.github.com/repos/eProsima/Fast-DDS/issues/1402,,0,163.0
97,,2020-09-22 07:15:14,[],706137197,1401,closed,Fixed warnings on VS 2019 [9375],https://api.github.com/repos/eProsima/Fast-DDS/issues/1401,,2,20470.0
98,,2020-09-21 15:02:19,"[Label(name=""no-test"")]",705681580,1400,closed,Add Quality Declaration and update README [9371],https://api.github.com/repos/eProsima/Fast-DDS/issues/1400,,1,752186.0
99,,2020-09-21 14:28:04,"[Label(name=""no-test"")]",705648993,1399,closed,Unit tests for TopicPayloadPool,https://api.github.com/repos/eProsima/Fast-DDS/issues/1399,,1,2047566.0
100,,2020-09-21 14:20:22,[],705642630,1398,closed,Fixed SAT issues on security code <2.0.x> [9374],https://api.github.com/repos/eProsima/Fast-DDS/issues/1398,,2,773369.0
101,,2020-09-21 14:04:33,"[Label(name=""no-test"")]",705629070,1397,closed,Added document with supported platforms [9368],https://api.github.com/repos/eProsima/Fast-DDS/issues/1397,,0,2913.0
102,,2020-09-21 07:27:48,[],705359491,1396,closed,Thirdparty packages will be always updated regardless of THIRDPARTY_UPDATE in eprosima_find_thirdparty,https://api.github.com/repos/eProsima/Fast-DDS/issues/1396,,2,13529.0
103,,2020-09-21 07:11:30,[],705350305,1395,open,Remove ASIO_STANDALONE compile definition from CMakeLists,https://api.github.com/repos/eProsima/Fast-DDS/issues/1395,,1,
104,,2020-09-18 11:15:17,[],704298076,1394,closed,Fix warnings,https://api.github.com/repos/eProsima/Fast-DDS/issues/1394,,3,259443.0
105,,2020-09-17 21:17:58,[],703916425,1393,closed,Create server discovery endpoints,https://api.github.com/repos/eProsima/Fast-DDS/issues/1393,,1,42256.0
106,,2020-09-17 10:43:47,"[Label(name=""no-test"")]",703473965,1392,open,Set discovery tool to close with SIGINT [9336],https://api.github.com/repos/eProsima/Fast-DDS/issues/1392,,4,
107,,2020-09-17 09:19:56,[],703415627,1391,closed,Discovery Data Filter,https://api.github.com/repos/eProsima/Fast-DDS/issues/1391,,2,74417.0
108,,2020-09-16 07:10:19,[],702516587,1390,closed,Fix clang libcxx warnings <master>[9321],https://api.github.com/repos/eProsima/Fast-DDS/issues/1390,,3,459446.0
109,,2020-09-14 07:38:34,[],700857817,1389,closed,Fixes for #1380 <master> [9302],https://api.github.com/repos/eProsima/Fast-DDS/issues/1389,,1,16086.0
110,,2020-09-14 05:45:37,[],700780621,1388,closed,History pool refactor [9306],https://api.github.com/repos/eProsima/Fast-DDS/issues/1388,,10,624976.0
111,,2020-09-11 15:59:06,[],699482149,1387,open,check remote permissions [9303],https://api.github.com/repos/eProsima/Fast-DDS/issues/1387,,5,
112,,2020-09-11 15:42:51,[],699466009,1386,closed,Fix broken Windows build: Use bare ${TINYXML2_LIBRARY},https://api.github.com/repos/eProsima/Fast-DDS/issues/1386,,2,82883.0
113,,2020-09-11 14:23:39,[],699380941,1385,closed,Fast-DDS 2.0.x not building on Windows,https://api.github.com/repos/eProsima/Fast-DDS/issues/1385,,1,275662.0
114,,2020-09-11 10:06:10,[],699120430,1384,closed,Leave correct default values on WriterQos::clear [9298],https://api.github.com/repos/eProsima/Fast-DDS/issues/1384,,2,241393.0
115,,2020-09-10 17:51:57,[],698296216,1383,open,Windows installer completely clears my PATH environment variable [9294],https://api.github.com/repos/eProsima/Fast-DDS/issues/1383,,3,
116,,2020-09-10 14:45:14,[],698068627,1382,closed,Handle missing PID_PARTICIPANT_GUID for readers and writers [9296],https://api.github.com/repos/eProsima/Fast-DDS/issues/1382,,4,73454.0
117,,2020-09-10 12:25:52,[],697881982,1381,open,"C++20, Clang-10: Ambuiguity in resolving overloaded operator != in PartitionQosPolicy class",https://api.github.com/repos/eProsima/Fast-DDS/issues/1381,,0,
118,,2020-09-10 06:46:48,[],697512334,1380,closed,`ros2 topic info -v` prints wrong data [9293],https://api.github.com/repos/eProsima/Fast-DDS/issues/1380,,22,340827.0
119,,2020-09-09 14:41:39,[],696875391,1379,open,One way match of wildcards on permissions [9287],https://api.github.com/repos/eProsima/Fast-DDS/issues/1379,,4,
120,,2020-09-09 12:33:27,"[Label(name=""no-test"")]",696775087,1378,closed,Add file package.xml with repo info to rosdistro display,https://api.github.com/repos/eProsima/Fast-DDS/issues/1378,,2,1113794.0
121,,2020-09-08 13:56:54,[],695894975,1377,closed,WriterProxy auto unmatch on destruction [9272],https://api.github.com/repos/eProsima/Fast-DDS/issues/1377,,1,74828.0
122,,2020-09-08 13:26:25,[],695870588,1376,open,State of SHM transport on Windows,https://api.github.com/repos/eProsima/Fast-DDS/issues/1376,,2,
123,,2020-09-07 07:19:23,[],694793249,1375,closed,Enforce use of libraries in thirdparty with option THIRDPARTY=FORCE <master> [9222],https://api.github.com/repos/eProsima/Fast-DDS/issues/1375,,5,1491032.0
124,,2020-09-07 06:08:30,[],694740566,1374,closed,[9180] Solving VS2015 errors and warnings on sources,https://api.github.com/repos/eProsima/Fast-DDS/issues/1374,,1,173118.0
125,,2020-09-07 05:31:00,[],694720532,1373,closed,Do not add alignment padding to payload [9219],https://api.github.com/repos/eProsima/Fast-DDS/issues/1373,,2,13396.0
126,,2020-09-05 06:03:39,[],694009957,1372,closed,Minor Typo: ms2_rmw_shared_memory_data_share_sony.md,https://api.github.com/repos/eProsima/Fast-DDS/issues/1372,,0,3542564.0
127,,2020-09-04 08:32:08,[],692893813,1371,closed,Autogenerate idl files in examples. Refactor executable names [9179],https://api.github.com/repos/eProsima/Fast-DDS/issues/1371,,4,851991.0
128,,2020-09-04 07:15:56,[],692814413,1370,closed,Add SYSTEM_TESTS cmake option [9210],https://api.github.com/repos/eProsima/Fast-DDS/issues/1370,,2,14075.0
129,,2020-09-03 16:06:56,[],692098960,1369,open,2.0.1 Issues with create_topic_with_profile [9214],https://api.github.com/repos/eProsima/Fast-DDS/issues/1369,,6,
130,,2020-09-03 09:28:41,"[Label(name=""no-test"")]",691804876,1368,closed,Fix uncrustify issues CustomListeners,https://api.github.com/repos/eProsima/Fast-DDS/issues/1368,,0,12788.0
131,,2020-09-03 08:01:13,[],691740521,1367,closed,Memcheck errors on RMW [9206],https://api.github.com/repos/eProsima/Fast-DDS/issues/1367,,1,82260.0
132,,2020-09-03 07:45:28,[],691729588,1366,open,Added target reference instead of library path [9204],https://api.github.com/repos/eProsima/Fast-DDS/issues/1366,,3,
133,,2020-09-03 07:39:21,[],691725472,1365,closed,Increase Keys example with disposing functionality [9205],https://api.github.com/repos/eProsima/Fast-DDS/issues/1365,,4,1286450.0
134,,2020-09-03 07:33:03,[],691721519,1364,closed,Do note export tinyxml2 absolute path [9204],https://api.github.com/repos/eProsima/Fast-DDS/issues/1364,,1,80.0
135,,2020-09-02 11:19:50,[],690937482,1363,closed,Publish/subscribe padding message payload to be a multiple of 4 [9199],https://api.github.com/repos/eProsima/Fast-DDS/issues/1363,,1,423677.0
136,,2020-09-02 09:29:57,[],690868258,1362,open,Delete continue in MessageReceiver::willAReaderAcceptMsgDirectedTo [9213],https://api.github.com/repos/eProsima/Fast-DDS/issues/1362,,3,
137,,2020-09-02 07:07:27,[],690778178,1361,closed,Endianness macro [9189],https://api.github.com/repos/eProsima/Fast-DDS/issues/1361,,3,512642.0
138,,2020-09-02 06:15:16,[],690750234,1360,closed,Increased writer depth on flaky test [9188],https://api.github.com/repos/eProsima/Fast-DDS/issues/1360,,1,17867.0
139,,2020-09-02 05:33:00,[],690729834,1359,closed,[9137] Removing C++17 warnings from sources,https://api.github.com/repos/eProsima/Fast-DDS/issues/1359,,10,3027760.0
140,,2020-09-01 12:06:45,[],690085748,1358,closed,[Question] DF('Don't fragment') flag on dds communication [9158],https://api.github.com/repos/eProsima/Fast-DDS/issues/1358,,2,499118.0
141,,2020-09-01 08:44:05,[],689949740,1357,open,fixed warnings [9193],https://api.github.com/repos/eProsima/Fast-DDS/issues/1357,,4,
142,,2020-09-01 07:42:19,[],689905643,1356,closed,Protect bitmap parsing methods <master> [9183],https://api.github.com/repos/eProsima/Fast-DDS/issues/1356,,3,855872.0
143,,2020-09-01 07:24:58,[],689894124,1355,closed,Return false if type not found unregistering type [9182],https://api.github.com/repos/eProsima/Fast-DDS/issues/1355,,2,104624.0
144,,2020-08-31 09:29:59,"[Label(name=""no-test"")]",689062424,1354,closed,Changed durability to transient local [9170],https://api.github.com/repos/eProsima/Fast-DDS/issues/1354,,2,1281603.0
145,,2020-08-30 15:34:10,"[Label(name=""question"")]",688739817,1353,closed,Bypass CDR serializer [9156],https://api.github.com/repos/eProsima/Fast-DDS/issues/1353,,1,63049.0
146,,2020-08-28 18:42:07,[],688284782,1352,closed,adds qnx compiler id and removes librt for qnx,https://api.github.com/repos/eProsima/Fast-DDS/issues/1352,,0,328574.0
147,,2020-08-28 12:21:13,"[Label(name=""no-test"")]",688036069,1351,closed,Feature/gen examples [9179],https://api.github.com/repos/eProsima/Fast-DDS/issues/1351,,6,589725.0
148,,2020-08-28 10:36:13,[],687980878,1350,closed,Feature/skip xml [9139],https://api.github.com/repos/eProsima/Fast-DDS/issues/1350,,8,2665248.0
149,,2020-08-28 09:54:53,[],687956893,1349,closed,Update CMakeLists.txt not setting C++11 compiler flag [9212],https://api.github.com/repos/eProsima/Fast-DDS/issues/1349,,4,1829461.0
150,,2020-08-27 10:23:27,[],687127004,1348,closed,Refs 9117. Initialize serialized payload buffer on realloc,https://api.github.com/repos/eProsima/Fast-DDS/issues/1348,,3,507549.0
151,,2020-08-27 05:26:30,[],686949973,1347,closed,Export DataReader::get_topicdescription,https://api.github.com/repos/eProsima/Fast-DDS/issues/1347,,2,1603965.0
152,,2020-08-19 17:11:01,[],682004976,1346,closed,Fast-DDS crash in some situations [9117],https://api.github.com/repos/eProsima/Fast-DDS/issues/1346,,9,1561174.0
153,,2020-08-17 15:56:37,[],680341761,1345,open,Support colon in type name for dynamic data types ,https://api.github.com/repos/eProsima/Fast-DDS/issues/1345,,0,
154,,2020-08-17 02:23:03,[],679886847,1344,closed,vs2015 link error [9127],https://api.github.com/repos/eProsima/Fast-DDS/issues/1344,,1,2478972.0
155,,2020-08-12 08:56:08,[],677521317,1343,closed,Question: Participants defined in dynamically loaded lib can't be discovered [9129],https://api.github.com/repos/eProsima/Fast-DDS/issues/1343,,2,1731588.0
156,,2020-08-11 11:54:58,"[Label(name=""question"")]",676816012,1342,closed,Equivalent to idl module keyword in Dynamic Data Types ,https://api.github.com/repos/eProsima/Fast-DDS/issues/1342,,2,1459006.0
157,,2020-08-10 15:09:46,"[Label(name=""question"")]",676209889,1341,closed,How to get domain topic list?,https://api.github.com/repos/eProsima/Fast-DDS/issues/1341,,1,1451351.0
