,closed_at,created_at,labels,id,number,state,title,url,last_mod,comments,turn_round
20,,2021-06-29 06:41:16,[],932269113,545,closed,FastDDS Discovery Server does not work locally without a network connection,https://api.github.com/repos/ros2/rmw_fastrtps/issues/545,,2,114285.0
21,,2021-06-24 18:52:15,[],929518081,544,closed,Use the new rmw_dds_common::get_security_files,https://api.github.com/repos/ros2/rmw_fastrtps/issues/544,,3,340506.0
22,,2021-06-22 10:02:29,[],927057728,543,closed,[Galactic] Support for SubscriptionOptions::ignore_local_publications,https://api.github.com/repos/ros2/rmw_fastrtps/issues/543,,2,1764150.0
23,,2021-06-22 01:19:56,"[Label(name=""enhancement""), Label(name=""help wanted"")]",926734353,542,open,Some Individual Topic Subscriber and Publisher QOS settings no longer work,https://api.github.com/repos/ros2/rmw_fastrtps/issues/542,,1,
24,,2021-06-09 11:57:43,"[Label(name=""bug""), Label(name=""more-information-needed"")]",916119108,541,open,could not create publisher/subscription: Type support not from this implementation,https://api.github.com/repos/ros2/rmw_fastrtps/issues/541,,4,
25,,2021-06-07 09:55:45,[],913362899,540,closed,Correctly recalculate serialized size on bounded sequences,https://api.github.com/repos/ros2/rmw_fastrtps/issues/540,,16,5042080.0
26,,2021-06-03 15:29:35,[],910606615,539,closed,Change links from index.ros.org -> docs.ros.org,https://api.github.com/repos/ros2/rmw_fastrtps/issues/539,,1,1055529.0
27,,2021-06-02 18:38:34,"[Label(name=""more-information-needed"")]",909785061,538,open,rmw_fastrtps_shared_cpp fails to build due to undeclared RMW_DURATION_INFINITE,https://api.github.com/repos/ros2/rmw_fastrtps/issues/538,,4,
28,,2021-05-31 12:17:29,"[Label(name=""more-information-needed"")]",907418197,537,closed,Support for SubscriptionOptions::ignore_local_publications,https://api.github.com/repos/ros2/rmw_fastrtps/issues/537,,2,1902373.0
29,,2021-05-31 12:16:01,[],907417087,536,closed,Support for SubscriptionOptions::ignore_local_publications,https://api.github.com/repos/ros2/rmw_fastrtps/issues/536,,8,1580687.0
30,,2021-05-31 11:23:43,"[Label(name=""more-information-needed"")]",907380226,535,closed,Implement SubscriptionOptions::ignore_local_publications,https://api.github.com/repos/ros2/rmw_fastrtps/issues/535,,1,1905613.0
31,,2021-05-27 07:20:50,[],903319152,534,closed,Data sharing doesn't work while `publishMode` is `SYNCHRONOUS`,https://api.github.com/repos/ros2/rmw_fastrtps/issues/534,,4,71174.0
32,,2021-05-20 13:55:01,[],896868604,533,open,NotEnoughMemoryException with Actions,https://api.github.com/repos/ros2/rmw_fastrtps/issues/533,,1,
33,,2021-05-18 19:33:45,[],894711274,532,closed,[Dashing] Avoid memory leaks and undefined behavior in rmw_fastrtps_dynamic_cpp typesupport code,https://api.github.com/repos/ros2/rmw_fastrtps/issues/532,,4,162759.0
34,,2021-05-10 17:35:54,"[Label(name=""bug"")]",884716151,531,open,ROS2 CLI tests failing when run against rmw_fastrtps_cpp,https://api.github.com/repos/ros2/rmw_fastrtps/issues/531,,4,
35,,2021-05-07 20:18:29,[],879677535,530,closed,Export rmw_dds_common as an rmw_fastrtps_shared_cpp dependency,https://api.github.com/repos/ros2/rmw_fastrtps/issues/530,,0,247540.0
36,,2021-04-30 16:51:29,[],872863268,529,closed,Update includes after rcutils/get_env.h deprecation,https://api.github.com/repos/ros2/rmw_fastrtps/issues/529,,1,336863.0
37,,2021-04-29 18:30:23,[],871315177,528,open,Downgrade rmw_fastrtps_dynamic_cpp to Tier 3 and/or remove the code,https://api.github.com/repos/ros2/rmw_fastrtps/issues/528,,1,
38,,2021-04-25 06:08:14,[],866924841,527,closed,update guard condition by managing multiple items,https://api.github.com/repos/ros2/rmw_fastrtps/issues/527,,4,328676.0
39,,2021-04-14 04:39:09,[],857513190,526,closed,Specify network interface names instead of static IP addresses,https://api.github.com/repos/ros2/rmw_fastrtps/issues/526,,3,1362046.0
40,,2021-04-13 08:04:01,[],856698145,525,closed,Build failure due to deleted function,https://api.github.com/repos/ros2/rmw_fastrtps/issues/525,,4,18435.0
41,,2021-04-13 05:33:47,"[Label(name=""more-information-needed"")]",856586466,524,closed,[Foxy] Remove unnecessary includes,https://api.github.com/repos/ros2/rmw_fastrtps/issues/524,,10,5399521.0
42,,2021-04-12 15:01:50,[],856068638,523,closed,Loan messages implementation,https://api.github.com/repos/ros2/rmw_fastrtps/issues/523,,1,2499257.0
